"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,33.23,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,89200,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,34.24,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,92800,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,35.31,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,96300,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,35.05,,
"2","Large regions (TL2)","AT32","Salzburg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,93800,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.33,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,32.8,"B","Break"
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,4600,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,113800,"B","Break"
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,1.42,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,32.24,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,5000,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,113500,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.47,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,33.14,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,5200,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,117100,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,1.66,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,33.38,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,5900,"E","Estimated value"
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,118800,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,2.12,,
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,31.98,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,7700,,
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,115900,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,1.85,,
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,32.61,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,6800,,
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,120100,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,2.18,,
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,33.97,,
"2","Large regions (TL2)","AT33","Tyrol","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,8000,,
"2","Large regions (TL2)","AT33","Tyrol","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,124800,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,28.04,"B","Break"
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,50200,"B","Break"
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,31.03,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,55600,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,31.67,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,57200,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,30.48,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,56000,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,31.36,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,58400,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,32,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,59800,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,31.6,,
"2","Large regions (TL2)","AT34","Vorarlberg","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,60200,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.31,"B","Break"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,48.84,"B","Break"
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,5200,"B","Break"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,193600,"B","Break"
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.84,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,48.16,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,3400,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,194100,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.24,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,48.4,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,5100,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,198300,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,1,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,47.53,"B","Break"
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,4100,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,195500,"B","Break"
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,1.14,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,47.98,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,4800,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,201400,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.53,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,46.28,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,2200,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,190500,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.79,"E","Estimated value"
"2","Large regions (TL2)","BE1","Brussels Capital Region","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,47.36,,
"2","Large regions (TL2)","BE1","Brussels Capital Region","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,3400,"E","Estimated value"
